(6, 22), 128
(6, 23), 129
(6, 24), 130
(6, 25), 131
(6, 26), 132
(6, 27), 133
(6, 28), 134
(6, 29), 135
(6, 30), 136
(6, 31), 137
(7, 8), 138
(7, 9), 139
(7, 10), 140
(7, 11), 141
(7, 12), 142
(7, 13), 143
(7, 14), 144
(7, 15), 145
(7, 16), 146
(7, 17), 147
(7, 18), 148
(7, 19), 149
(7, 20), 150
(7, 21), 151
(7, 22), 152
(7, 23), 153
(7, 24), 154
(7, 25), 155
(7, 26), 156
(7, 27), 157
(7, 28), 158
(7, 29), 159
(7, 30), 160
(7, 31), 161
(8, 9), 162
(8, 10), 163
(8, 11), 164
(8, 12), 165
(8, 13), 166
(8, 14), 167
(8, 15), 168
(8, 16), 169
(8, 17), 170
(8, 18), 171
(8, 19), 172
(8, 20), 173
(8, 21), 174
(8, 22), 175
(8, 23), 176
(8, 24), 177
(8, 25), 178
(8, 26), 179
(8, 27), 180
(8, 28), 181
(8, 29), 182
(8, 30), 183
(8, 31), 184
(9, 10), 185
(9, 11), 186
(9, 12), 187
(9, 13), 188
(9, 14), 189
(9, 15), 190
(9, 16), 191
(9, 17), 192
(9, 18), 193
(9, 19), 194
(9, 20), 195
(9, 21), 196
(9, 22), 197
(9, 23), 198
(9, 24), 199
(9, 25), 200
(9, 26), 201
(9, 27), 202
(9, 28), 203
(9, 29), 204
(9, 30), 205
(9, 31), 206
(10, 11), 207
(10, 12), 208
(10, 13), 209
(10, 14), 210
(10, 15), 211
(10, 16), 212
(10, 17), 213
(10, 18), 214
(10, 19), 215
(10, 20), 216
(10, 21), 217
(10, 22), 218
(10, 23), 219
(10, 24), 220
(10, 25), 221
(10, 26), 222
(10, 27), 223
(10, 28), 224
(10, 29), 225
(10, 30), 226
(10, 31), 227
(11, 12), 228
(11, 13), 229
(11, 14), 230
(11, 15), 231
(11, 16), 232
(11, 17), 233
(11, 18), 234
(11, 19), 235
(11, 20), 236
(11, 21), 237
(11, 22), 238
(11, 23), 239
(11, 24), 240
(11, 25), 241
(11, 26), 242
(11, 27), 243
(11, 28), 244
(11, 29), 245
(11, 30), 246
(11, 31), 247
(12, 13), 248
(12, 14), 249
(12, 15), 250
(12, 16), 251
(12, 17), 252
(12, 18), 253
(12, 19), 254
(12, 20), 255
(12, 21), 256
(12, 22), 257
(12, 23), 258
(12, 24), 259
(12, 25), 260
(12, 26), 261
(12, 27), 262
(12, 28), 263
(12, 29), 264
(12, 30), 265
(12, 31), 266
(13, 14), 267
(13, 15), 268
(13, 16), 269
(13, 17), 270
(13, 18), 271
(13, 19), 272
(13, 20), 273
(13, 21), 274
(13, 22), 275
(13, 23), 276
(13, 24), 277
(13, 25), 278
(13, 26), 279
(13, 27), 280
(13, 28), 281
(13, 29), 282
(13, 30), 283
(13, 31), 284
(14, 15), 285
(14, 16), 286
(14, 17), 287
(14, 18), 288
(14, 19), 289
(14, 20), 290
(14, 21), 291
(14, 22), 292
(14, 23), 293
(14, 24), 294
(14, 25), 295
(14, 26), 296
(14, 27), 297
(14, 28), 298
(14, 29), 299
(14, 30), 300
(14, 31), 301
(15, 16), 302
(15, 17), 303
(15, 18), 304
(15, 19), 305
(15, 20), 306
(15, 21), 307
(15, 22), 308
(15, 23), 309
(15, 24), 310
(15, 25), 311
(15, 26), 312
(15, 27), 313
(15, 28), 314
(15, 29), 315
(15, 30), 316
(15, 31), 317
(15, 33), 318
(15, 39), 319
(16, 17), 320
(16, 18), 321
(16, 19), 322
(16, 20), 323
(16, 21), 324
(16, 22), 325
(16, 23), 326
(16, 24), 327
(16, 25), 328
(16, 26), 329
(16, 27), 330
(16, 28), 331
(16, 29), 332
(16, 30), 333
(16, 31), 334
(16, 32), 335
(16, 33), 336
(16, 34), 337
(16, 35), 338
(16, 36), 339
(16, 37), 340
(16, 38), 341
(17, 18), 342
(17, 19), 343
(17, 20), 344
(17, 21), 345
(17, 22), 346
(17, 23), 347
(17, 24), 348
(17, 25), 349
(17, 26), 350
(17, 27), 351
(17, 28), 352
(17, 29), 353
(17, 30), 354
(17, 31), 355
(17, 32), 356
(17, 33), 357
(17, 34), 358
(17, 35), 359
(17, 36), 360
(17, 37), 361
(17, 38), 362
(17, 40), 363
(17, 47), 364
(17, 81), 365
(17, 83), 366
(17, 91), 367
(17, 98), 368
(18, 19), 369
(18, 20), 370
(18, 21), 371
(18, 22), 372
(18, 23), 373
(18, 24), 374
(18, 25), 375
(18, 26), 376
(18, 27), 377
(18, 28), 378
(18, 29), 379
(18, 30), 380
(18, 31), 381
(18, 32), 382
(18, 33), 383
(18, 34), 384
(18, 35), 385
(18, 36), 386
(18, 37), 387
(18, 38), 388
(18, 39), 389
(19, 20), 390
(19, 21), 391
(19, 22), 392
(19, 23), 393
(19, 24), 394
(19, 25), 395
(19, 26), 396
(19, 27), 397
(19, 28), 398
(19, 29), 399
(19, 30), 400
(19, 31), 401
(19, 32), 402
(19, 33), 403
(19, 34), 404
(19, 35), 405
(19, 36), 406
(19, 37), 407
(19, 38), 408
(20, 21), 409
(20, 22), 410
(20, 23), 411
(20, 24), 412
(20, 25), 413
(20, 26), 414
(20, 27), 415
(20, 28), 416
(20, 29), 417
(20, 30), 418
(20, 31), 419
(20, 32), 420
(20, 33), 421
(20, 34), 422
(20, 35), 423
(20, 36), 424
(20, 37), 425
(20, 38), 426
(21, 22), 427
(21, 23), 428
(21, 24), 429
(21, 25), 430
(21, 26), 431
(21, 27), 432
(21, 28), 433
(21, 29), 434
(21, 30), 435
(21, 31), 436
(21, 32), 437
(21, 33), 438
(21, 34), 439
(21, 35), 440
(21, 36), 441
(21, 37), 442
(21, 38), 443
(22, 23), 444
(22, 24), 445
(22, 25), 446
(22, 26), 447
(22, 27), 448
(22, 28), 449
(22, 29), 450
(22, 30), 451
(22, 31), 452
(22, 32), 453
(22, 33), 454
(22, 34), 455
(22, 35), 456
(22, 36), 457
(22, 37), 458
(22, 38), 459
(22, 39), 460
(23, 24), 461
(23, 25), 462
(23, 26), 463
(23, 27), 464
(23, 28), 465
(23, 29), 466
(23, 30), 467
(23, 31), 468
(23, 32), 469
(23, 33), 470
(23, 34), 471
(23, 35), 472
(23, 36), 473
(23, 37), 474
(23, 38), 475
(24, 25), 476
(24, 26), 477
(24, 27), 478
(24, 28), 479
(24, 29), 480
(24, 30), 481
(24, 31), 482
(24, 32), 483
(24, 33), 484
(24, 34), 485
(24, 35), 486
(24, 36), 487
(24, 37), 488
(24, 38), 489
(25, 26), 490
(25, 27), 491
(25, 28), 492
(25, 29), 493
(25, 30), 494
(25, 31), 495
(25, 32), 496
(25, 33), 497
(25, 34), 498
(25, 35), 499
(25, 36), 500
(25, 37), 501
(25, 38), 502
(26, 27), 503
(26, 28), 504
(26, 29), 505
(26, 30), 506
(26, 31), 507
(26, 32), 508
(26, 33), 509
(26, 34), 510
(26, 35), 511
(26, 36), 512
(26, 37), 513
(26, 38), 514
(27, 28), 515
(27, 29), 516
(27, 30), 517
(27, 31), 518
(27, 32), 519
(27, 33), 520
(27, 34), 521
(27, 35), 522
(27, 36), 523
(27, 37), 524
(27, 38), 525
(28, 29), 526
(28, 30), 527
(28, 31), 528
(28, 32), 529
(28, 33), 530
(28, 34), 531
(28, 35), 532
(28, 36), 533
(28, 37), 534
(28, 38), 535
(29, 30), 536
(29, 31), 537
(29, 32), 538
(29, 33), 539
(29, 34), 540
(29, 35), 541
(29, 36), 542
(29, 37), 543
(29, 38), 544
(30, 31), 545
(30, 32), 546
(30, 33), 547
(30, 34), 548
(30, 35), 549
(30, 36), 550
(30, 37), 551
(30, 38), 552
(31, 32), 553
(31, 33), 554
(31, 34), 555
(31, 35), 556
(31, 36), 557
(31, 37), 558
(31, 38), 559
(31, 39), 560
(32, 33), 561
(32, 34), 562
(32, 35), 563
(32, 36), 564
(32, 37), 565
(32, 38), 566
(32, 40), 567
(32, 47), 568
(32, 81), 569
(32, 83), 570
(32, 91), 571
(32, 98), 572
(33, 34), 573
(33, 35), 574
(33, 36), 575
(33, 37), 576
(33, 38), 577
(33, 39), 578
(34, 35), 579
(34, 36), 580
(34, 37), 581
(34, 38), 582
(34, 40), 583
(34, 47), 584
(34, 81), 585
(34, 83), 586
(34, 91), 587
(34, 98), 588
(35, 36), 589
(35, 37), 590
(35, 38), 591
(35, 40), 592
(35, 47), 593
(35, 81), 594
(35, 83), 595
(35, 91), 596
(35, 98), 597
(36, 37), 598
(36, 38), 599
(37, 38), 600
(39, 40), 601
(39, 41), 602
(39, 42), 603
(39, 43), 604
(39, 44), 605
(40, 41), 606
(40, 42), 607
(40, 43), 608
(40, 44), 609
(40, 47), 610
(40, 81), 611
(40, 83), 612
(40, 91), 613
(40, 98), 614
(41, 42), 615
(41, 43), 616
(41, 44), 617
(41, 45), 618
(41, 46), 619
(41, 92), 620
(41, 93), 621
(41, 94), 622
(41, 95), 623
(41, 96), 624
(42, 43), 625
(42, 44), 626
(42, 45), 627
(42, 46), 628
(42, 48), 629
(42, 52), 630
(42, 53), 631
(42, 54), 632
(42, 55), 633
(42, 56), 634
(42, 57), 635
(42, 58), 636
(42, 59), 637
(42, 60), 638
(42, 61), 639
(42, 62), 640
(42, 63), 641
(42, 64), 642
(42, 65), 643
(42, 66), 644
(42, 67), 645
(42, 68), 646
(42, 69), 647
(42, 70), 648
(42, 71), 649
(42, 72), 650
(42, 73), 651
(42, 74), 652
(42, 75), 653
(42, 76), 654
(42, 77), 655
(42, 78), 656
(42, 79), 657
(42, 80), 658
(42, 81), 659
(42, 82), 660
(42, 83), 661
(42, 84), 662
(42, 85), 663
(42, 86), 664
(42, 87), 665
(42, 88), 666
(42, 89), 667
(42, 90), 668
(43, 44), 669
(43, 82), 670
(43, 84), 671
(44, 45), 672
(44, 46), 673
(44, 48), 674
(44, 52), 675
(44, 53), 676
(44, 54), 677
(44, 55), 678
(44, 56), 679
(44, 57), 680
(44, 58), 681
(44, 59), 682
(44, 60), 683
(44, 61), 684
(44, 62), 685
(44, 63), 686
(44, 64), 687
(44, 65), 688
(44, 66), 689
(44, 67), 690
(44, 68), 691
(44, 69), 692
(44, 70), 693
(44, 71), 694
(44, 72), 695
(44, 73), 696
(44, 74), 697
(44, 75), 698
(44, 76), 699
(44, 77), 700
(44, 78), 701
(44, 79), 702
(44, 80), 703
(44, 81), 704
(44, 82), 705
(44, 83), 706
(44, 84), 707
(44, 85), 708
(44, 86), 709
(44, 87), 710
(44, 88), 711
(44, 89), 712
(44, 90), 713
(45, 46), 714
(45, 92), 715
(45, 93), 716
(45, 94), 717
(45, 95), 718
(45, 96), 719
(46, 92), 720
(46, 93), 721
(46, 94), 722
(46, 95), 723
(46, 96), 724
(47, 48), 725
(47, 49), 726
(47, 50), 727
(47, 51), 728
(47, 52), 729
(47, 53), 730
(47, 54), 731
(47, 55), 732
(47, 56), 733
(47, 57), 734
(47, 58), 735
(47, 59), 736
(47, 60), 737
(47, 61), 738
(47, 62), 739
(47, 63), 740
(47, 64), 741
(47, 65), 742
(47, 66), 743
(47, 67), 744
(47, 68), 745
(47, 69), 746
(47, 70), 747
(47, 71), 748
(47, 72), 749
(47, 73), 750
(47, 74), 751
(47, 75), 752
(47, 76), 753
(47, 77), 754
(47, 78), 755
(47, 79), 756
(47, 80), 757
(47, 81), 758
(47, 83), 759
(47, 91), 760
(47, 98), 761
(48, 49), 762
(48, 50), 763
(48, 51), 764
(48, 52), 765
(48, 53), 766
(48, 54), 767
(48, 55), 768
(48, 56), 769
(48, 57), 770
(48, 58), 771
(48, 59), 772
(48, 60), 773
(48, 61), 774
(48, 62), 775
(48, 63), 776
(48, 64), 777
(48, 65), 778
(48, 66), 779
(48, 67), 780
(48, 68), 781
(48, 69), 782
(48, 70), 783
(48, 71), 784
(48, 72), 785
(48, 73), 786
(48, 74), 787
(48, 75), 788
(48, 76), 789
(48, 77), 790
(48, 78), 791
(48, 79), 792
(48, 80), 793
(48, 81), 794
(48, 82), 795
(48, 83), 796
(48, 84), 797
(48, 85), 798
(48, 86), 799
(48, 87), 800
(48, 88), 801
(48, 89), 802
(48, 90), 803
(49, 50), 804
(49, 51), 805
(49, 52), 806
(49, 53), 807
(49, 54), 808
(49, 55), 809
(49, 56), 810
(49, 57), 811
(49, 58), 812
(49, 59), 813
(49, 60), 814
(49, 61), 815
(49, 62), 816
(49, 63), 817
(49, 64), 818
(49, 65), 819
(49, 66), 820
(49, 67), 821
(49, 68), 822
(49, 69), 823
(49, 70), 824
(49, 71), 825
(49, 72), 826
(49, 73), 827
(49, 74), 828
(49, 75), 829
(49, 76), 830
(49, 77), 831
(49, 78), 832
(49, 79), 833
(49, 80), 834
(50, 51), 835
(50, 52), 836
(50, 53), 837
(50, 54), 838
(50, 55), 839
(50, 56), 840
(50, 57), 841
(50, 58), 842
(50, 59), 843
(50, 60), 844
(50, 61), 845
(50, 62), 846
(50, 63), 847
(50, 64), 848
(50, 65), 849
(50, 66), 850
(50, 67), 851
(50, 68), 852
(50, 69), 853
(50, 70), 854
(50, 71), 855
(50, 72), 856
(50, 73), 857
(50, 74), 858
(50, 75), 859
(50, 76), 860
(50, 77), 861
(50, 78), 862
(50, 79), 863
(50, 80), 864
(51, 52), 865
(51, 53), 866
(51, 54), 867
(51, 55), 868
(51, 56), 869
(51, 57), 870
(51, 58), 871
(51, 59), 872
(51, 60), 873
(51, 61), 874
(51, 62), 875
(51, 63), 876
(51, 64), 877
(51, 65), 878
(51, 66), 879
(51, 67), 880
(51, 68), 881
(51, 69), 882
(51, 70), 883
(51, 71), 884
(51, 72), 885
(51, 73), 886
(51, 74), 887
(51, 75), 888
(51, 76), 889
(51, 77), 890
(51, 78), 891
(51, 79), 892
(51, 80), 893
(52, 53), 894
(52, 54), 895
(52, 55), 896
(52, 56), 897
(52, 57), 898
(52, 58), 899
(52, 59), 900
(52, 60), 901
(52, 61), 902
(52, 62), 903
(52, 63), 904
(52, 64), 905
(52, 65), 906
(52, 66), 907
(52, 67), 908
(52, 68), 909
(52, 69), 910
(52, 70), 911
(52, 71), 912
(52, 72), 913
(52, 73), 914
(52, 74), 915
(52, 75), 916
(52, 76), 917
(52, 77), 918
(52, 78), 919
(52, 79), 920
(52, 80), 921
(52, 81), 922
(52, 82), 923
(52, 83), 924
(52, 84), 925
(52, 85), 926
(52, 86), 927
(52, 87), 928
(52, 88), 929
(52, 89), 930
(52, 90), 931
(53, 54), 932
(53, 55), 933
(53, 56), 934
(53, 57), 935
(53, 58), 936
(53, 59), 937
(53, 60), 938
(53, 61), 939
(53, 62), 940
(53, 63), 941
(53, 64), 942
(53, 65), 943
(53, 66), 944
(53, 67), 945
(53, 68), 946
(53, 69), 947
(53, 70), 948
(53, 71), 949
(53, 72), 950
(53, 73), 951
(53, 74), 952
(53, 75), 953
(53, 76), 954
(53, 77), 955
(53, 78), 956
(53, 79), 957
(53, 80), 958
(53, 81), 959
(53, 82), 960
(53, 83), 961
(53, 84), 962
(53, 85), 963
(53, 86), 964
(54, 55), 965
(54, 56), 966
(54, 57), 967
(54, 58), 968
(54, 59), 969
(54, 60), 970
(54, 61), 971
(54, 62), 972
(54, 63), 973
(54, 64), 974
(54, 65), 975
(54, 66), 976
(54, 67), 977
(54, 68), 978
(54, 69), 979
(54, 70), 980
(54, 71), 981
(54, 72), 982
(54, 73), 983
(54, 74), 984
(54, 75), 985
(54, 76), 986
(54, 77), 987
(54, 78), 988
(54, 79), 989
(54, 80), 990
(54, 81), 991
(54, 82), 992
(54, 83), 993
(54, 84), 994
(54, 85), 995
(54, 86), 996
(55, 56), 997
(55, 57), 998
(55, 58), 999
(55, 59), 1000
(55, 60), 1001
(55, 61), 1002
(55, 62), 1003
(55, 63), 1004
(55, 64), 1005
(55, 65), 1006
(55, 66), 1007
(55, 67), 1008
(55, 68), 1009
(55, 69), 1010
(55, 70), 1011
(55, 71), 1012
(55, 72), 1013
(55, 73), 1014
(55, 74), 1015
(55, 75), 1016
(55, 76), 1017
(55, 77), 1018
(55, 78), 1019
(55, 79), 1020
(55, 80), 1021
(55, 81), 1022
(55, 82), 1023
(55, 83), 1024
(55, 84), 1025
(55, 85), 1026
(55, 86), 1027
(55, 87), 1028
(55, 88), 1029
(55, 89), 1030
(56, 57), 1031
(56, 58), 1032
(56, 59), 1033
(56, 60), 1034
(56, 61), 1035
(56, 62), 1036
(56, 63), 1037
(56, 64), 1038
(56, 65), 1039
(56, 66), 1040
(56, 67), 1041
(56, 68), 1042
(56, 69), 1043
(56, 70), 1044
(56, 71), 1045
(56, 72), 1046
(56, 73), 1047
(56, 74), 1048
(56, 75), 1049
(56, 76), 1050
(56, 77), 1051
(56, 78), 1052
(56, 79), 1053
(56, 80), 1054
(56, 81), 1055
(56, 82), 1056
(56, 83), 1057
(56, 84), 1058
(56, 85), 1059
(56, 86), 1060
(56, 87), 1061
(56, 88), 1062
(56, 89), 1063
(57, 58), 1064
(57, 59), 1065
(57, 60), 1066
(57, 61), 1067
(57, 62), 1068
(57, 63), 1069
(57, 64), 1070
(57, 65), 1071
(57, 66), 1072
(57, 67), 1073
(57, 68), 1074
(57, 69), 1075
(57, 70), 1076
(57, 71), 1077
(57, 72), 1078
(57, 73), 1079
(57, 74), 1080
(57, 75), 1081
(57, 76), 1082
(57, 77), 1083
(57, 78), 1084
(57, 79), 1085
(57, 80), 1086
(57, 81), 1087
(57, 82), 1088
(57, 83), 1089
(57, 84), 1090
(57, 85), 1091
(57, 86), 1092
(57, 87), 1093
(57, 88), 1094
(57, 89), 1095
(57, 90), 1096
(58, 59), 1097
(58, 60), 1098
(58, 61), 1099
(58, 62), 1100
(58, 63), 1101
(58, 64), 1102
(58, 65), 1103
(58, 66), 1104
(58, 67), 1105
(58, 68), 1106
(58, 69), 1107
(58, 70), 1108
(58, 71), 1109
(58, 72), 1110
(58, 73), 1111
(58, 74), 1112
(58, 75), 1113
(58, 76), 1114
(58, 77), 1115
(58, 78), 1116
(58, 79), 1117
(58, 80), 1118
(58, 81), 1119
(58, 82), 1120
(58, 83), 1121
(58, 84), 1122
(58, 85), 1123
(58, 86), 1124
(58, 87), 1125
(58, 88), 1126
(58, 89), 1127
(58, 90), 1128
(59, 60), 1129
(59, 61), 1130
(59, 62), 1131
(59, 63), 1132
(59, 64), 1133
(59, 65), 1134
(59, 66), 1135
(59, 67), 1136
(59, 68), 1137
(59, 69), 1138
(59, 70), 1139
(59, 71), 1140
(59, 72), 1141
(59, 73), 1142
(59, 74), 1143
(59, 75), 1144
(59, 76), 1145
(59, 77), 1146
(59, 78), 1147
(59, 79), 1148
(59, 80), 1149
(59, 81), 1150
(59, 82), 1151
(59, 83), 1152
(59, 84), 1153
(59, 85), 1154
(59, 86), 1155
(59, 87), 1156
(59, 88), 1157
(59, 89), 1158
(59, 90), 1159
(60, 61), 1160
(60, 62), 1161
(60, 63), 1162
(60, 64), 1163
(60, 65), 1164
(60, 66), 1165
(60, 67), 1166
(60, 68), 1167
(60, 69), 1168
(60, 70), 1169
(60, 71), 1170
(60, 72), 1171
(60, 73), 1172
(60, 74), 1173
(60, 75), 1174
(60, 76), 1175
(60, 77), 1176
(60, 78), 1177
(60, 79), 1178
(60, 80), 1179
(60, 81), 1180
(60, 82), 1181
(60, 83), 1182
(60, 84), 1183
(60, 85), 1184
(60, 86), 1185
(60, 87), 1186
(60, 88), 1187
(60, 89), 1188
(60, 90), 1189
(61, 62), 1190
(61, 63), 1191
(61, 64), 1192
(61, 65), 1193
(61, 66), 1194
(61, 67), 1195
(61, 68), 1196
(61, 69), 1197
(61, 70), 1198
(61, 71), 1199
(61, 72), 1200
(61, 73), 1201
(61, 74), 1202
(61, 75), 1203
(61, 76), 1204
(61, 77), 1205
(61, 78), 1206
(61, 79), 1207
(61, 80), 1208
(61, 81), 1209
(61, 82), 1210
(61, 83), 1211
(61, 84), 1212
(61, 85), 1213
(61, 86), 1214
(61, 87), 1215
(61, 88), 1216
(61, 89), 1217
(61, 90), 1218
(62, 63), 1219
(62, 64), 1220
(62, 65), 1221
(62, 66), 1222
(62, 67), 1223
(62, 68), 1224
(62, 69), 1225
(62, 70), 1226
(62, 71), 1227
(62, 72), 1228
(62, 73), 1229
(62, 74), 1230
(62, 75), 1231
(62, 76), 1232
(62, 77), 1233
(62, 78), 1234
(62, 79), 1235
(62, 80), 1236
(62, 81), 1237
(62, 82), 1238
(62, 83), 1239
(62, 84), 1240
(62, 85), 1241
(62, 86), 1242
(62, 87), 1243
(62, 88), 1244
(62, 89), 1245
(62, 90), 1246
(63, 64), 1247
(63, 65), 1248
(63, 66), 1249
(63, 67), 1250
(63, 68), 1251
(63, 69), 1252
(63, 70), 1253
(63, 71), 1254
(63, 72), 1255
(63, 73), 1256
(63, 74), 1257
(63, 75), 1258
(63, 76), 1259
(63, 77), 1260
(63, 78), 1261
(63, 79), 1262
(63, 80), 1263
(63, 81), 1264
(63, 82), 1265
(63, 83), 1266
(63, 84), 1267
(63, 85), 1268
(63, 86), 1269
(63, 87), 1270
(63, 88), 1271
(63, 89), 1272
(63, 90), 1273
(64, 65), 1274
(64, 66), 1275
(64, 67), 1276
(64, 68), 1277
(64, 69), 1278
(64, 70), 1279
(64, 71), 1280
(64, 72), 1281
(64, 73), 1282
(64, 74), 1283
(64, 75), 1284
(64, 76), 1285
(64, 77), 1286
(64, 78), 1287
(64, 79), 1288
(64, 80), 1289
(64, 81), 1290
(64, 82), 1291
(64, 83), 1292
(64, 84), 1293
(64, 85), 1294
(64, 86), 1295
(64, 87), 1296
(64, 88), 1297
(64, 89), 1298
(64, 90), 1299
(65, 66), 1300
(65, 67), 1301
(65, 68), 1302
(65, 69), 1303
(65, 70), 1304
(65, 71), 1305
(65, 72), 1306
(65, 73), 1307
(65, 74), 1308
(65, 75), 1309
(65, 76), 1310
(65, 77), 1311
(65, 78), 1312
(65, 79), 1313
(65, 80), 1314
(65, 81), 1315
(65, 82), 1316
(65, 83), 1317
(65, 84), 1318
(65, 85), 1319
(65, 86), 1320
(65, 87), 1321
(65, 88), 1322
(65, 89), 1323
(65, 90), 1324
(66, 67), 1325
(66, 68), 1326
(66, 69), 1327
(66, 70), 1328
(66, 71), 1329
(66, 72), 1330
(66, 73), 1331
(66, 74), 1332
(66, 75), 1333
(66, 76), 1334
(66, 77), 1335
(66, 78), 1336
(66, 79), 1337
(66, 80), 1338
(66, 81), 1339
(66, 82), 1340
(66, 83), 1341
(66, 84), 1342
(66, 85), 1343
(66, 86), 1344
(66, 87), 1345
(66, 88), 1346
(66, 89), 1347
(66, 90), 1348
(67, 68), 1349
(67, 69), 1350
(67, 70), 1351
(67, 71), 1352
(67, 72), 1353
(67, 73), 1354
(67, 74), 1355
(67, 75), 1356
(67, 76), 1357
(67, 77), 1358
(67, 78), 1359
(67, 79), 1360
(67, 80), 1361
(67, 81), 1362
(67, 82), 1363
(67, 83), 1364
(67, 84), 1365
(67, 85), 1366
(67, 86), 1367
(67, 87), 1368
(67, 88), 1369
(67, 89), 1370
(67, 90), 1371
(68, 69), 1372
(68, 70), 1373
(68, 71), 1374
(68, 72), 1375
(68, 73), 1376
(68, 74), 1377
(68, 75), 1378
(68, 76), 1379
(68, 77), 1380
(68, 78), 1381
(68, 79), 1382
(68, 80), 1383
(68, 81), 1384
(68, 82), 1385
(68, 83), 1386
(68, 84), 1387
(68, 85), 1388
(68, 86), 1389
(68, 87), 1390
(68, 88), 1391
(68, 89), 1392
(68, 90), 1393
(69, 70), 1394
(69, 71), 1395
(69, 72), 1396
(69, 73), 1397
(69, 74), 1398
(69, 75), 1399
(69, 76), 1400
(69, 77), 1401
(69, 78), 1402
(69, 79), 1403
(69, 80), 1404
(69, 81), 1405
(69, 82), 1406
(69, 83), 1407
(69, 84), 1408
(69, 85), 1409
(69, 86), 1410
(69, 87), 1411
(69, 88), 1412
(69, 89), 1413
(69, 90), 1414
(70, 71), 1415
(70, 72), 1416
(70, 73), 1417
(70, 74), 1418
(70, 75), 1419
(70, 76), 1420
(70, 77), 1421
(70, 78), 1422
(70, 79), 1423
(70, 80), 1424
(70, 81), 1425
(70, 82), 1426
(70, 83), 1427
(70, 84), 1428
(70, 85), 1429
(70, 86), 1430
(70, 87), 1431
(70, 88), 1432
(70, 89), 1433
(70, 90), 1434
(71, 72), 1435
(71, 73), 1436
(71, 74), 1437
(71, 75), 1438
(71, 76), 1439
(71, 77), 1440
(71, 78), 1441
(71, 79), 1442
(71, 80), 1443
(71, 81), 1444
(71, 82), 1445
(71, 83), 1446
(71, 84), 1447
(71, 85), 1448
(71, 86), 1449
(71, 87), 1450
(71, 88), 1451
(71, 89), 1452
(71, 90), 1453
(72, 73), 1454
(72, 74), 1455
(72, 75), 1456
(72, 76), 1457
(72, 77), 1458
(72, 78), 1459
(72, 79), 1460
(72, 80), 1461
(72, 81), 1462
(72, 82), 1463
(72, 83), 1464
(72, 84), 1465
(72, 85), 1466
(72, 86), 1467
(72, 87), 1468
(72, 88), 1469
(72, 89), 1470
(72, 90), 1471
(73, 74), 1472
(73, 75), 1473
(73, 76), 1474
(73, 77), 1475
(73, 78), 1476
(73, 79), 1477
(73, 80), 1478
(73, 81), 1479
(73, 82), 1480
(73, 83), 1481
(73, 84), 1482
(73, 85), 1483
(73, 86), 1484
(73, 87), 1485
(73, 88), 1486
(73, 89), 1487
(73, 90), 1488
(74, 75), 1489
(74, 76), 1490
(74, 77), 1491
(74, 78), 1492
(74, 79), 1493
(74, 80), 1494
(74, 81), 1495
(74, 82), 1496
(74, 83), 1497
(74, 84), 1498
(74, 85), 1499
